X30,X61,X92,X123,X154,X185,X216,X247,X278,X309,X340,X371,X402,X433,X464,X495,X526,X557,X588,X619,X650,X681,X712,X743,X774,X805,X836,X867,X898,X929,X960,X991,X1022,X1053,X1084,X1115,X1146,X1177,X1208,X1239,X1270,X1301,X1332,X1363,X1394,X1425,X1456,X1487,X1518,X1549,X1580,X1611,X1642,X1673,X1704,X1735,X1766,X1797,X1828,X1859,X1890,X1921,X1952,X1983,X2014,X2045,X2076,X2107,X2138,X2169,X2200,X2231,X2262,X2293,X2324,X2355,X2386,X2417,X2448,X2479,X2510,X2541,X2572,X2603,X2634,X2665,X2696,X2727,X2758,X2789,X2820,X2851,X2882,X2913,X2944,X2975,X3006
-22.0867929684926,-22.0224016790349,-21.963696875879,-21.9087703366914,-21.8610005646504,-21.8213429815223,-21.7859464792907,-21.7558938748162,-21.7395414771814,-21.7423693033455,-21.7595963674766,-21.7841874744708,-21.8134886982528,-21.8483089356441,-21.8868072258864,-21.9453486035217,-22.0167987375114,-22.0640676187256,-22.1214138792138,-22.2074777822896,-22.2617417657193,-22.2668307359489,-22.2621738514597,-22.2724599280707,-22.2313436501485,-22.1351171040974,-22.1024252087941,-22.0897921875206,-22.0458043815955,-22.0771998869499,-22.233307337131,-22.4516171146971,-22.6711099390958,-22.9771216242091,-23.3819617477982,-23.715071675129,-24.0226911551089,-24.3747630978306,-24.6362836103382,-24.8027191935967,-24.9447261772134,-25.0400854111958,-25.0511139329904,-25.0023474583229,-24.964894854619,-24.8720437996972,-24.700027250654,-24.5843719938315,-24.3793445960055,-24.2670938556003,-24.2199828510718,-24.2712335400423,-24.3727817106216,-24.4564214311939,-24.5540219163805,-24.6937953111747,-24.8020500795187,-24.8821098494894,-24.9702247723334,-25.0420930967482,-25.0890966563055,-25.1239933818744,-25.1545456680986,-25.198539487678,-25.2468652097117,-25.266941823441,-25.2881687976237,-25.3194527181366,-25.2974732499006,-25.0956725421007,-24.9578470435222,-24.8041589815724,-24.5559221315324,-24.2278908080553,-23.9667914700097,-23.7643204020916,-23.544257343063,-23.3514539328908,-23.2147809549034,-23.1054275069868,-22.9817227009443,-22.8451629095442,-22.7169716957745,-22.5850689567685,-22.4523461031557,-22.3262740551817,-22.2016419744044,-22.081172917403,-21.9665751646505,-21.8511157135451,-21.7331794822704,-21.6159358963521,-21.4998287142012,-21.3853016942286,-21.2727985948452,NA,NA
-21.2048768248628,-21.3438552696061,-21.4692380659624,-21.58116963957,-21.6793814678373,-21.7632749777808,-21.8309962111821,-21.8831993851871,-21.9230481898587,-21.9462470604504,-21.9522187117712,-21.949704253217,-21.9111960066194,-21.838985860169,-21.7865142727997,-21.7181757750052,-21.6181764971414,-21.5696742979356,-21.6085611040951,-21.6952492483181,-21.7996771983186,-21.8917834218105,-21.9415063865074,-21.9814211749095,-22.0359211431911,-22.0626721695779,-21.9676089185946,-21.7966189356879,-21.7172974204674,-21.6809913137948,-21.6145071317789,-21.6486294369,-21.796974401161,-21.9865384176536,-22.2181763804914,-22.5416390660763,-22.9480437341651,-23.3502950039032,-23.836568872509,-24.4285031725789,-24.9391952763259,-25.3438477763553,-25.7369666627333,-26.4568134681521,-26.7676463240013,-27.4084123249588,-27.4590707918157,-27.4366933998189,-27.4540323465572,-27.5356867997322,-27.6046323754342,-27.6211859438353,-27.5899041855335,-27.5388426017563,-27.4635662936199,-27.3469975502046,-27.2065075687482,-27.0893348126035,-26.9738158863843,-26.8382657321185,-26.7298903192802,-26.5452379388423,-26.2726143756933,-26.0968618401812,-26.1178671057095,-26.2706495281196,-26.4927501914164,-26.8950705766897,-26.9503724666762,-26.9739899815527,-27.0096095182245,-26.9307405580718,-26.5586397541473,-25.9442550713445,-24.8608198656684,-24.432012045764,-23.9013413350222,-23.5767575557388,-23.5001143488058,-23.5118982446626,-23.6180083999262,-23.8129329070637,-24.0940431291285,-24.4715631286175,-24.9440089596377,-25.506684155802,-26.1649939988655,-26.9198260081335,-27.768194645703,-28.7096956075163,-29.7439245895157,-30.8704772876435,NA,NA,NA,NA,NA
-22.3256899861605,-22.1841135513397,-22.0583938155091,-21.9500643823056,-21.8546828088549,-21.771461708391,-21.7020223910146,-21.6459326761044,-21.5993249408123,-21.56723133717,-21.5506702296208,-21.5397533139337,-21.5432085016118,-21.5644759345674,-21.5857356541837,-21.6089399878361,-21.6407198518865,-21.6702731711972,-21.7183005414921,-21.7826703771526,-21.8183323310273,-21.8340196804864,-21.8525069005522,-21.8498054405508,-21.7601759239969,-21.6176172381307,-21.547748227867,-21.4658258758354,-21.3268197881484,-21.315917744945,-21.4368553841344,-21.5869214001125,-21.791633157749,-22.1732361108908,-22.6913508348478,-23.127557376684,-23.6102297436231,-24.2236804927024,-24.6833974957071,-25.0224934156609,-25.3775483767206,-25.6192514423707,-25.6255723764946,-25.4944696236724,-25.4266152684332,-25.3346347702208,-25.128270952202,-25.0038719444894,-24.9720617071108,-24.9278964202433,-24.8943725442236,-24.8910355622607,-24.9329877260068,-24.9418914827477,-24.9536804974271,-24.9843113774833,-25.023081363292,-24.9929551595016,-24.9409475191797,-24.9010150754843,-24.8691307430323,-24.8268067486173,-24.7863086936611,-24.78454957986,-24.812135718001,-24.8118726731419,-24.7919292007747,-24.776588765471,-24.7328289959087,-24.6242344565624,-24.4758522386636,-24.3468537610251,-24.2417447720558,-24.1292103242797,-24.014690792682,-23.8799384970941,-23.7263898103947,-23.5890111871402,-23.4544768417417,-23.3096807172789,-23.1899188613102,-23.0746768900046,-22.9538990649644,-22.8785694018988,-22.8406955409333,-22.8158226165878,-22.8302408861637,-22.882169461457,-22.9581057263238,-23.0667573461544,-23.2109340775528,-23.3872430631606,-23.5950880474249,-23.8338727747929,-24.1030009897117,NA,NA
-21.0782610680784,-21.1717707329986,-21.2531969791804,-21.3207815356061,-21.3795127973314,-21.4299910162706,-21.4690909448638,-21.4977127304373,-21.5224947172353,-21.5342270765503,-21.531325742789,-21.5318677048662,-21.5100805546566,-21.4621393090103,-21.4390420943051,-21.4545198301187,-21.4805713237151,-21.505596533001,-21.5574951404114,-21.6353423556956,-21.684301427732,-21.6897327903519,-21.6858906006973,-21.6912786926118,-21.6744940930799,-21.6336258925675,-21.6314160201415,-21.6003626266306,-21.5252270175624,-21.547145854051,-21.6596182103691,-21.7899611615496,-21.9800383698472,-22.3143515873087,-22.7508991324283,-23.1417895171312,-23.5255128975406,-23.9705321539507,-24.3739148845421,-24.7514558178677,-25.1527441932121,-25.5255393748538,-25.9357849706168,-26.3856856931461,-26.7273925639521,-26.9049175639028,-27.0517993673223,-27.1255851817912,-27.1788415506572,-27.189601723724,-27.2343764151101,-27.3631200396509,-27.5111770856696,-27.5831433775165,-27.5539310215551,-27.4799371469178,-27.3879851121085,-27.2157907583416,-26.9781508440128,-26.8175101033976,-26.7166384064205,-26.600223056756,-26.5235849393052,-26.4627779939199,-26.3813540176115,-26.3158806810213,-26.3353669044392,-26.4121427836654,-26.4377577526058,-26.5544484077245,-26.7951992631527,-26.8876816292968,-26.7560746424358,-26.270999517097,-26.0063394582029,-25.6037954385644,-25.0634127612236,-24.6365688853236,-24.3294716619174,-24.0145707790645,-23.7426064514177,-23.470846480865,-23.192536884993,-23.0123852020031,-22.9220594818558,-22.8684054722154,-22.888897257839,-22.9826157190341,-23.1297217518844,-23.3393094648111,-23.6148815824303,-23.9533759737483,-24.3540394637722,-24.816118877509,-25.3388610399656,NA,NA
-21.0782610680784,-21.1717707329986,-21.2531969791804,-21.3207815356061,-21.3795127973314,-21.4299910162706,-21.4690909448638,-21.4977127304373,-21.5224947172353,-21.5342270765503,-21.531325742789,-21.5318677048662,-21.5100805546566,-21.4621393090103,-21.4390420943051,-21.4545198301187,-21.4805713237151,-21.505596533001,-21.5574951404114,-21.6353423556956,-21.684301427732,-21.6897327903519,-21.6858906006973,-21.6912786926118,-21.6744940930799,-21.6336258925675,-21.6314160201415,-21.6003626266306,-21.5252270175624,-21.547145854051,-21.6596182103691,-21.7899611615496,-21.9800383698472,-22.3143515873087,-22.7508991324283,-23.1417895171312,-23.5255128975406,-23.9705321539507,-24.3739148845421,-24.7514558178677,-25.1527441932121,-25.5255393748538,-25.9357849706168,-26.3856856931461,-26.7273925639521,-26.9049175639028,-27.0517993673223,-27.1255851817912,-27.1788415506572,-27.189601723724,-27.2343764151101,-27.3631200396509,-27.5111770856696,-27.5831433775165,-27.5539310215551,-27.4799371469178,-27.3879851121085,-27.2157907583416,-26.9781508440128,-26.8175101033976,-26.7166384064205,-26.600223056756,-26.5235849393052,-26.4627779939199,-26.3813540176115,-26.3158806810213,-26.3353669044392,-26.4121427836654,-26.4377577526058,-26.5544484077245,-26.7951992631527,-26.8876816292968,-26.7560746424358,-26.270999517097,-26.0063394582029,-25.6037954385644,-25.0634127612236,-24.6365688853236,-24.3294716619174,-24.0145707790645,-23.7426064514177,-23.470846480865,-23.192536884993,-23.0123852020031,-22.9220594818558,-22.8684054722154,-22.888897257839,-22.9826157190341,-23.1297217518844,-23.3393094648111,-23.6148815824303,-23.9533759737483,-24.3540394637722,-24.816118877509,-25.3388610399656,NA,NA
-20.9592468528573,-21.1237167163547,-21.272080469522,-21.4026929670105,-21.5195986557347,-21.6236756089402,-21.7118199221028,-21.7847500732671,-21.8490777095323,-21.8974927557282,-21.9281090407822,-21.9556740679406,-21.9575224747605,-21.9306963164105,-21.919504222554,-21.9304178354599,-21.9409845762138,-21.952126742704,-21.9765543111488,-22.0116542034973,-22.0353641362346,-22.0513661403655,-22.0716775676514,-22.0867391157119,-22.0925746142771,-22.0918074004373,-22.0847774328519,-22.0031417159423,-21.868238772416,-21.8149308383618,-21.8290754797323,-21.8468594071564,-21.9286385737375,-22.1038668002007,-22.3322363123762,-22.5694606710257,-22.841455254768,-23.164898812306,-23.4816499595273,-23.83902485601,-24.2569772969088,-24.636322351476,-24.995474380339,-25.3874912872943,-25.7651534563477,-26.0812412715054,-26.2885351167732,-26.3569166624869,-26.3491357201805,-26.3572748856571,-26.3761449606608,-26.3619362236507,-26.3488004855026,-26.2835500701201,-26.1539283193274,-26.0554835708802,-25.9584438848598,-25.3398334176867,-25.3346296611813,-25.7199618478318,-25.979291157907,-26.1643590994647,-26.3815460208568,-26.6768815158765,-26.870811817922,-26.9957952449844,-27.1647214164458,-27.3186835177911,-27.3987747345056,-27.3460882520742,-27.0965433825513,-26.7099722192933,-26.3133371197388,-25.7657607718499,-25.0427351978775,-24.4457767566931,-23.9588654273689,-23.442114843063,-23.0112418437759,-22.6412091013166,-22.2851571201294,-22.0260694891678,-21.8469317319893,-21.7124848240522,-21.6783455321607,-21.7433562470172,-21.8780317239948,-22.0954972769028,-22.3995523683024,-22.7848298028973,-23.2507049077112,-23.7965530097678,-24.4217494360907,NA,NA,NA,NA
-20.9592468528573,-21.1237167163547,-21.272080469522,-21.4026929670105,-21.5195986557347,-21.6236756089402,-21.7118199221028,-21.7847500732671,-21.8490777095323,-21.8974927557282,-21.9281090407822,-21.9556740679406,-21.9575224747605,-21.9306963164105,-21.919504222554,-21.9304178354599,-21.9409845762138,-21.952126742704,-21.9765543111488,-22.0116542034973,-22.0353641362346,-22.0513661403655,-22.0716775676514,-22.0867391157119,-22.0925746142771,-22.0918074004373,-22.0847774328519,-22.0031417159423,-21.868238772416,-21.8149308383618,-21.8290754797323,-21.8468594071564,-21.9286385737375,-22.1038668002007,-22.3322363123762,-22.5694606710257,-22.841455254768,-23.164898812306,-23.4816499595273,-23.83902485601,-24.2569772969088,-24.636322351476,-24.995474380339,-25.3874912872943,-25.7651534563477,-26.0812412715054,-26.2885351167732,-26.3569166624869,-26.3491357201805,-26.3572748856571,-26.3761449606608,-26.3619362236507,-26.3488004855026,-26.2835500701201,-26.1539283193274,-26.0554835708802,-25.9584438848598,-25.3398334176867,-25.3346296611813,-25.7199618478318,-25.979291157907,-26.1643590994647,-26.3815460208568,-26.6768815158765,-26.870811817922,-26.9957952449844,-27.1647214164458,-27.3186835177911,-27.3987747345056,-27.3460882520742,-27.0965433825513,-26.7099722192933,-26.3133371197388,-25.7657607718499,-25.0427351978775,-24.4457767566931,-23.9588654273689,-23.442114843063,-23.0112418437759,-22.6412091013166,-22.2851571201294,-22.0260694891678,-21.8469317319893,-21.7124848240522,-21.6783455321607,-21.7433562470172,-21.8780317239948,-22.0954972769028,-22.3995523683024,-22.7848298028973,-23.2507049077112,-23.7965530097678,-24.4217494360907,NA,NA,NA,NA
-20.2766241783982,-20.5131245197865,-20.7263702905942,-20.9140476007209,-21.082535421849,-21.2329247829132,-21.3619561829924,-21.4704428154077,-21.5655847504574,-21.6370248836499,-21.683028928804,-21.7237311836834,-21.72962775178,-21.6963933854157,-21.6819303555994,-21.7028475855203,-21.7278546795095,-21.7430049302886,-21.7682535305887,-21.8068250746966,-21.8196769576667,-21.7983610153658,-21.7652728710989,-21.7276356010784,-21.6192905053757,-21.4547042540677,-21.3620379783741,-21.2714179129719,-21.1351789572748,-21.1147952396072,-21.2312719837857,-21.3925670513564,-21.5905835272385,-21.8856638360104,-22.2697346470637,-22.6320754125366,-23.0427139334141,-23.5419362269395,-23.974409069639,-24.381201626778,-24.8315414857185,-25.2123330561314,-25.4999697079368,-25.7464092472888,-25.9519027382096,-26.1167012447214,-26.3252175606065,-26.2820532418723,-26.1448206046902,-26.0943570963473,-26.1360819569345,-26.1653386796081,-26.1978510912534,-26.2786281455687,-26.3871270610015,-26.4407440615604,-26.443703097031,-26.4470253163489,-26.4383027422476,-26.4272373354021,-26.4217880441673,-26.4069323727968,-26.3396029605872,-26.2303128149082,-26.1444099921234,-26.0054826186425,-25.7943174393964,-25.6620604385303,-25.6847687479102,-25.7685601828289,-25.8096717525717,-25.9333073753569,-26.1645704185512,-26.2495470651625,-26.1331746304906,-25.9450873052054,-25.1818509463046,-24.8179238277838,-24.3586093738113,-23.9789297669677,-23.5856744179889,-23.1219332290223,-22.8171791197659,-22.6522366170958,-22.5037467663291,-22.4449072648255,-22.4684678155948,-22.537581446435,-22.6810508418878,-22.9097156675352,-23.2131475442896,-23.5882470896889,-24.0319149212709,-24.5410516565736,NA,NA,NA
-22.0518325531957,-21.9673514599409,-21.8906957131204,-21.8224236513316,-21.7622314595497,-21.7095098367404,-21.6643588924874,-21.6269281982729,-21.5971606872802,-21.5748465116451,-21.5651567969145,-21.5673742508793,-21.5724563990406,-21.5824364051666,-21.6002023585305,-21.617994172891,-21.6405676403513,-21.6694318344284,-21.6919565910023,-21.7164059809945,-21.7486553347683,-21.7724913773659,-21.7953045875989,-21.8253344936877,-21.8476413947871,-21.7930352780187,-21.6862920006753,-21.653420667168,-21.6419737241381,-21.6006202656734,-21.6570443673559,-21.8560426411634,-22.1174457748177,-22.3814889575169,-22.7308155529226,-23.1777451510996,-23.5570272808512,-23.9116626515324,-24.3185848471225,-24.6634427083612,-24.9988466187723,-25.3669832048071,-25.6378656715966,-25.7567176752765,-25.7989119424512,-25.8296852839536,-25.710770301719,-25.4498470140282,-25.3310733562329,-25.3399527278166,-25.3354259184721,-25.4118069488643,-25.6833269657403,-26.0611989421272,-26.3352096381103,-26.5611143619394,-26.8406390924631,-27.0325265956651,-27.097308097305,-27.1315763663314,-27.1981664835106,-27.2444258703363,-27.2386707876883,-27.2751895754128,-27.3627626754561,-27.4328445304767,-27.4637344813886,-27.5581169179086,-27.7184422758153,-27.7726589651157,-27.8283418943414,-27.9578891165169,-27.9364837583883,-27.6595075900904,-27.2541717962342,-26.8434036252812,-26.2360288911071,-25.4106886380159,-24.7450329601103,-24.2006329295412,-23.6049090496795,-23.1342855614579,-22.8064271728128,-22.5300364885949,-22.3180945951085,-22.1642440097756,-22.0631065803088,-22.0291323884484,-22.0594377198027,-22.1471426955861,-22.3007031509482,-22.5204393516534,-22.8021473173722,-23.1474965141143,-23.5592036393596,-24.0368670693718,-24.5774787883353
-22.1271796748492,-22.0644970142279,-22.0087067232121,-21.9572374835384,-21.9086872076725,-21.865567945901,-21.8311795866922,-21.8044267496002,-21.7844241194011,-21.7747866823967,-21.7838046183286,-21.8080682939482,-21.8336429760719,-21.8477952551777,-21.8561473278859,-21.8722978702267,-21.9136028508491,-21.9690746765654,-22.0097966806516,-22.0410795384936,-22.084956352063,-22.1375940945135,-22.193684296029,-22.2534768935195,-22.3214764702275,-22.3593216362309,-22.3675296959546,-22.4089232741619,-22.4700348162405,-22.5279881875022,-22.6314931425968,-22.8185548543805,-23.0561839877224,-23.2865985352915,-23.4867938653924,-23.6915787804033,-23.9298914241024,-24.1637017534017,-24.3849170059944,-24.6673812468319,-25.1390405271459,-25.7289324973622,-26.212538621223,-26.6999663777356,-27.2773116768623,-27.6840386287782,-27.8516318449807,-27.9367194971136,-28.0164810355709,-28.0119885135309,-27.9047116877294,-27.8624265638974,-27.8627077958338,-27.8086439190715,-27.7562817619436,-27.7359353214287,-27.7163850576997,-27.6613774938804,-27.6131585568231,-27.5959794018728,-27.5465943948926,-27.4267420519032,-27.2740716027155,-27.1392034838777,-26.9148144285698,-26.5886086456835,-26.3537477853338,-26.2433024032795,-26.1543089352576,-26.075877851351,-26.1641820062066,-26.3941739540819,-26.4831337144754,-26.4526718761308,-26.4388815052008,-26.330766337298,-26.0311628526115,-25.6189595016841,-25.2472379756586,-24.8199783737338,-24.2839300762582,-23.8563286960987,-23.4803125054839,-23.0652269961819,-22.7776186103685,-22.5945243601985,-22.4374204164551,-22.3895119592561,-22.443725627657,-22.5572687696565,-22.759767628787,-23.0526625355109,-23.4209519352428,-23.8695992439427,-24.4084995669661,-25.036928128437,-25.7439185224687
-21.3156297823663,-21.3798719544002,-21.4352973900207,-21.4802420218788,-21.519228431445,-21.552682167724,-21.5769183301791,-21.5930188947597,-21.6085597251992,-21.6146650040278,-21.609301812416,-21.6103103620569,-21.5865262277081,-21.5352501121691,-21.5170199191963,-21.5478654352751,-21.5935749150851,-21.6393239646734,-21.7368920340292,-21.8804628989464,-21.9688186541803,-22.0182541863475,-22.0799015573328,-22.1047986247927,-22.0171145586187,-21.8650945619231,-21.7858905421934,-21.6972710873841,-21.5482995816117,-21.5230701266058,-21.6183323109674,-21.7324012876836,-21.9017195050631,-22.22978844131,-22.708176876785,-23.5900858515959,-23.9942168963075,-24.4923182043487,-24.8665778072891,-25.1013838038005,-25.3128841713465,-25.4809067596839,-25.5680241305592,-25.5705536446521,-25.5189403501191,-25.4436292951169,-25.3436940963312,-25.3429898360146,-25.3421167816483,-25.3157796803061,-25.2666730033781,-25.1980061117562,-25.1455986117164,-25.09579226616,-25.0328939075554,-24.9896707465294,-24.9857173807335,-24.9966352178672,-24.9892016836288,-24.9686714857634,-24.9537597296721,-24.9314344375371,-24.9280995291414,-24.9443010903175,-24.9282203923218,-24.8797672089055,-24.8248369623912,-24.7505893968918,-24.6065637681139,-24.4114468677569,-24.2561197439227,-24.1110730761524,-23.9356792002289,-23.804141648617,-23.7190843193973,-23.6453987596129,-23.600689975172,-23.5389465322696,-23.4623565364012,-23.4608243024261,-23.5210302865096,-23.6034627234165,-23.7587375959046,-23.9877462653837,-24.2635790518257,-24.5951503758312,-24.9803811808498,-25.4152183326126,-25.9056151351424,-26.4533844402878,-27.0561262028759,-27.713474381397,-28.4250629343417,-29.1905258202004,NA,NA,NA
-19.9718365052761,-20.4260171829614,-20.8065747651699,-21.1188211928946,-21.3558259035126,-21.5287791238418,-21.6228386307968,-21.6126666895109,-21.600831261868,-21.7431953018672,-21.8783174944191,-21.9837913156459,-22.0172631023493,-21.9627090845495,-21.8715348547441,-21.6775785411888,-21.5011984056839,-21.3354119898066,-21.2341101812043,-21.2002077909247,-21.2083298715022,-21.3233782163076,-21.4456451316516,-21.5640524651065,-21.6328689907484,-21.6074100748304,-21.5442602352192,-21.4359171438547,-21.3239370447766,-21.2008806676519,-20.995622814054,-20.8940135729479,-20.9869528565474,-21.3077071924533,-24.2585335016247,-25.0286300387123,-25.5812038783718,-25.5719601900412,-25.7612162110253,-26.4888297753789,-27.1877149860971,-27.9389721594417,-28.6346572720848,-29.5403665172504,-30.4122711227972,-31.1641144858547,-31.9835780717992,-31.8556156417407,-31.4517171350241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-21.9775949643663,-21.9620018625446,-21.9476243461727,-21.9353067672546,-21.9226608972644,-21.90880805149,-21.8930885365311,-21.8758630893208,-21.8577836706477,-21.8401633986756,-21.8226572699177,-21.8034300626863,-21.7821656543184,-21.7601332829971,-21.7378757683032,-21.6937606890965,-21.6311580239452,-21.588114191993,-21.560160089174,-21.5280451007141,-21.5076433796947,-21.520158215127,-21.5554301821727,-21.5822893631385,-21.5795402657,-21.5704967407976,-21.5907528856358,-21.596869937717,-21.5797823955112,-21.6266442476741,-21.7436802192749,-21.8811086975585,-22.042074164444,-22.2859225816563,-22.5991348440426,-22.8755578332064,-23.2048168222545,-23.6184748984161,-23.9232856644779,-24.1454382058981,-24.3770270477491,-24.5236639522382,-24.4789211185747,-24.3188536438639,-24.2227976371581,-24.1084683843436,-23.9026442485977,-23.7982559549083,-23.8192338898138,-23.8568038072584,-23.9048394833391,-24.0057291446823,-24.1531363078625,-24.2678476838988,-24.3978669749364,-24.5806849245238,-24.7213188057852,-24.837821088634,-24.9738734663004,-25.0729370468833,-25.089427625209,-25.057275510742,-25.0392135835395,-25.0234043516208,-24.9807291423128,-24.9479990646338,-25.0963318234522,-25.1303381465702,-25.0928673026963,-24.9839449132679,-24.8404762640465,-24.6795259302696,-24.4632949728321,-24.192397135929,-23.9415160197483,-23.6794574587943,-23.3756321974541,-23.1056312007404,-22.835836444718,-22.5339900914924,-22.2777233851369,-22.0702858520402,-21.8748519421882,-21.7089402850505,-21.5777945793077,-21.4706157499065,-21.380858265716,-21.3085520713437,-21.2571193013645,-21.2251027095991,-21.2119325364866,-21.2181125979912,-21.2437960112208,-21.2891358932831,-21.354285361286,NA,NA
-22.255231804689,-22.1502587106807,-22.0543213588076,-21.9686103765857,-21.8900632389978,-21.8172447261744,-21.748647654238,-21.6849465424923,-21.6279787258397,-21.5752418527973,-21.5265910243287,-21.4873997540064,-21.4523611763996,-21.420839751854,-21.4052159826073,-21.3973156096587,-21.3900589653862,-21.3974684390957,-21.4402923620606,-21.5022190236449,-21.5416807502908,-21.5980244725176,-21.6903675969165,-21.7467981640368,-21.7177704630186,-21.6569280197504,-21.6471427299041,-21.5945144720122,-21.4738164856042,-21.4709307078472,-21.5823376133754,-21.7078084669367,-21.8881613908691,-22.2348968462962,-22.7059305765472,-23.1117036272683,-23.5385254173008,-24.0655438049692,-24.4924574951445,-24.8267295767286,-25.1668218624265,-25.448931142814,-25.6528212612136,-25.8063947045275,-25.9180562287011,-25.9450736186536,-25.8993331500084,-25.8711673147668,-25.8204478025115,-25.714618163192,-25.6553686793603,-25.616539872327,-25.5504603169261,-25.526552375995,-25.5582369212094,-25.6004643447834,-25.6349512903616,-25.6614638155128,-25.6976887851949,-25.7522240541365,-25.8419563694829,-25.9633734911969,-26.0944747932332,-26.518603966078,-26.745754186083,-26.8850979655634,-26.9524307082264,-27.005781388438,-27.0351027150015,-27.0635380224571,-27.0952163111076,-27.0915687884004,-27.1224065999658,-27.1845397746336,-27.12989784465,-26.8732788111737,-26.5053167980248,-26.1416955214414,-25.2566109038795,-24.7598955451812,-24.3384478500243,-23.893084470388,-23.3928948394015,-23.023825401405,-22.7676879422123,-22.5257478939819,-22.3631321705703,-22.2722163486973,-22.2206434261916,-22.236441448573,-22.3292602872719,-22.4884272295407,-22.711486444632,-22.9959821017981,-23.3394583702915,NA,NA
-22.3214049730464,-22.2802083667746,-22.243826480957,-22.2089772446837,-22.1741985645426,-22.1425775560595,-22.1176559617311,-22.096872385777,-22.0795740236651,-22.0721655047644,-22.0801412233776,-22.0992891623503,-22.1214543338648,-22.1373493150068,-22.148902177681,-22.1647811762992,-22.2136742384309,-22.2831002721689,-22.3199740027098,-22.3402099392366,-22.3757455072878,-22.3975298065939,-22.3827557136915,-22.3523211310885,-22.3427326974717,-22.2907705258927,-22.1850767703657,-22.1399511310223,-22.1256943750591,-22.0941281648883,-22.1318335434646,-22.2938406420524,-22.5265198170241,-22.7534624489963,-23.0630343379517,-23.4698965027501,-23.7870831523237,-24.0399099906459,-24.3135931780244,-24.5110176078926,-24.6205525555391,-24.6998941265054,-24.7559174596042,-24.7341966523052,-24.6444343646259,-24.5896985792002,-24.5289306814397,-24.4132851242935,-24.3341494917025,-24.315290623427,-24.305148486411,-24.2821203553708,-24.2537247374188,-24.2364282860223,-24.2220504954294,-24.1933853677373,-24.1592064181494,-24.1503024105735,-24.1348025770284,-24.0980523444799,-24.0966647692566,-24.1471398107121,-24.2172060270297,-24.2903193727829,-24.435046345591,-24.6466349776598,-24.7985635254425,-24.9449449348928,-25.1366616528156,-25.2423461869405,-25.2131066138799,-25.1246294777286,-25.03241498744,-24.8884693181895,-24.6784970614806,-24.5085460507584,-24.3567431167595,-24.1737602384308,-24.0244629715322,-23.9121229465682,-23.8011436172304,-23.6980882740592,-23.6006808709586,-23.5079945932145,-23.4286165784407,-23.3575732310251,-23.2936427055512,-23.2510397649259,-23.2313287591603,-23.2262347878697,-23.2352137383668,-23.2582264718356,-23.2954627527259,-23.3467218232488,-23.4127792243726,-23.4941203402451,-23.5901091778479
-20.1372015032771,-20.4430447906895,-20.7189263832215,-20.9624543413719,-21.1797490084493,-21.372126986938,-21.5353195685671,-21.6702584484044,-21.7860608339421,-21.869913401373,-21.9196382975066,-21.9603059357597,-21.9524092530296,-21.8920742935061,-21.8578211315455,-21.8522605316902,-21.8385814303768,-21.8361711598032,-21.8687226932835,-21.9309293880053,-21.998679151977,-22.0478598932068,-22.0543595197029,-21.9932454249282,-21.8958490045435,-21.8224541698537,-21.6932075762268,-21.4978376666667,-21.401001033932,-21.3751475671871,-21.3397618209212,-21.3800523858806,-21.5530646007614,-21.7989959483172,-22.0277832353801,-22.3168656184285,-22.7255780202632,-23.4330147055542,-23.6403255240581,-23.8437829423578,-24.0151826831406,-24.1018199628838,-24.1014450335187,-24.0615361709136,-24.0295716509369,-24.0530297494569,-24.0563087573445,-24.0195757548125,-24.0739622017419,-24.2535452963258,-24.4843915196913,-24.7356162561203,-25.1312010998307,-25.6461666577777,-26.0261868333495,-26.2641489059533,-26.489660367035,-26.6534754380409,-26.6873672198994,-26.6470257532077,-26.6690806689158,-26.7130557196347,-26.708351573696,-26.7464132356312,-26.8344835029291,-26.9192291319507,-27.0012310655365,-27.0810702465269,-27.2365841220829,-27.440356704381,-27.7468450003869,-27.9296539891984,-28.0624069415137,-28.2342717233843,-28.2421702069379,-27.9861725521151,-26.5321860278199,-26.1041300828208,-25.6208399114663,-25.0434586508991,-24.6101694685154,-24.3062533652468,-24.0028611343586,-23.7669806317472,-23.5893643103952,-23.4363261777743,-23.3381964215145,-23.3058968249309,-23.3286362437507,-23.4041754742218,-23.5302753125925,-23.9251999980249,NA,NA,NA,NA,NA
